artist,song,H_or_N,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
LeAnn Rimes,Can't Fight The Moonlight,N,spotify:track:2AogRMqARWyUP7VQ3gmSoY,0.481,0.638,0.0,-5.862,1.0,0.0276,0.153,0.0,0.154,0.497,79.064,audio_features,2hKdd3qO7cWr2Jo0Bcs0MA,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/tracks/2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/audio-analysis/2hKdd3qO7cWr2Jo0Bcs0MA,259933.0,4.0
Oasis,Go Let It Out,N,spotify:track:7kFbTUR31qyzrjjary7llr,0.637,0.929,5.0,-6.03,0.0,0.0447,0.063,0.00796,0.318,0.604,136.482,audio_features,7q3qX7Ees3FZtRFJXWgPZs,spotify:track:7q3qX7Ees3FZtRFJXWgPZs,https://api.spotify.com/v1/tracks/7q3qX7Ees3FZtRFJXWgPZs,https://api.spotify.com/v1/audio-analysis/7q3qX7Ees3FZtRFJXWgPZs,254640.0,4.0
DJ Ötzi,Hey Baby (Radio Mix),N,spotify:track:0HNXnhNZZtRZFLhP4hfyCP,0.667,0.773,5.0,-4.983,0.0,0.0586,0.201,0.0,0.404,0.667,89.976,audio_features,4zYTZvtcww7OWKie7fxA9E,spotify:track:4zYTZvtcww7OWKie7fxA9E,https://api.spotify.com/v1/tracks/4zYTZvtcww7OWKie7fxA9E,https://api.spotify.com/v1/audio-analysis/4zYTZvtcww7OWKie7fxA9E,250707.0,4.0
P!nk,Most Girls,N,spotify:track:0JiY190vktuhSGN6aqJdrt,0.847,0.843,5.0,-3.579,0.0,0.106,0.415,0.000134,0.107,0.963,110.027,audio_features,6ldwfK0yWgTAlmIfuQkTYN,spotify:track:6ldwfK0yWgTAlmIfuQkTYN,https://api.spotify.com/v1/tracks/6ldwfK0yWgTAlmIfuQkTYN,https://api.spotify.com/v1/audio-analysis/6ldwfK0yWgTAlmIfuQkTYN,203600.0,4.0
Mariah Carey,Against All Odds (Take A Look at Me Now) (feat. Westlife),N,spotify:track:0Ac0Ge47UpkVceZyPin7IP,0.689,0.894,6.0,-6.342,0.0,0.0672,0.133,4.72e-05,0.0681,0.709,123.971,audio_features,1t5nwfsb90IliczIhOMnpJ,spotify:track:1t5nwfsb90IliczIhOMnpJ,https://api.spotify.com/v1/tracks/1t5nwfsb90IliczIhOMnpJ,https://api.spotify.com/v1/audio-analysis/1t5nwfsb90IliczIhOMnpJ,197827.0,4.0
Craig David,Fill Me In,N,spotify:track:5VcBWDAJmddAY5N8jLfNB2,0.622,0.669,9.0,-8.419,1.0,0.329,0.0266,2.97e-06,0.152,0.57,93.839,audio_features,0jG92AlXau21qgCQRxGLic,spotify:track:0jG92AlXau21qgCQRxGLic,https://api.spotify.com/v1/tracks/0jG92AlXau21qgCQRxGLic,https://api.spotify.com/v1/audio-analysis/0jG92AlXau21qgCQRxGLic,252987.0,4.0
Christina Aguilera,I Turn to You,N,spotify:track:4Do68W4FWO2hRAJCzG1lus,0.911,0.551,8.0,-3.75,0.0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,audio_features,3aw9iWUQ3VrPQltgwvN9Xu,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/audio-analysis/3aw9iWUQ3VrPQltgwvN9Xu,265867.0,4.0
Madonna,American Pie,N,spotify:track:2T81fd9zlplEWIGc56Tv00,0.645,0.903,5.0,-10.587,0.0,0.0441,0.00188,0.799,0.147,0.61,135.977,audio_features,7reoZz80hQYuWtEn0Lsd0p,spotify:track:7reoZz80hQYuWtEn0Lsd0p,https://api.spotify.com/v1/tracks/7reoZz80hQYuWtEn0Lsd0p,https://api.spotify.com/v1/audio-analysis/7reoZz80hQYuWtEn0Lsd0p,222436.0,4.0
Red Hot Chili Peppers,Otherside,N,spotify:track:64BbK9SFKH2jk86U3dGj2P,0.603,0.933,1.0,-3.358,1.0,0.171,0.00591,0.0,0.206,0.709,96.306,audio_features,3IV4swNduIRunHREK80owz,spotify:track:3IV4swNduIRunHREK80owz,https://api.spotify.com/v1/tracks/3IV4swNduIRunHREK80owz,https://api.spotify.com/v1/audio-analysis/3IV4swNduIRunHREK80owz,213760.0,4.0
Sammie,I Like It,N,spotify:track:0IvTGWbNnCiUi9IOF7ye3F,0.644,0.981,7.0,-6.644,0.0,0.0439,0.0271,9.67e-05,0.11,0.379,140.012,audio_features,3e9L9HiHKcfYLAga28Vmcf,spotify:track:3e9L9HiHKcfYLAga28Vmcf,https://api.spotify.com/v1/tracks/3e9L9HiHKcfYLAga28Vmcf,https://api.spotify.com/v1/audio-analysis/3e9L9HiHKcfYLAga28Vmcf,220973.0,4.0
Craig David,7 Days,N,spotify:track:0gPQTLaqHDgdupKEok7J2x,0.661,0.855,8.0,-8.403,1.0,0.0377,0.0722,0.0185,0.199,0.601,123.943,audio_features,0OSAJEA0ekX6pr2nuiPzX7,spotify:track:0OSAJEA0ekX6pr2nuiPzX7,https://api.spotify.com/v1/tracks/0OSAJEA0ekX6pr2nuiPzX7,https://api.spotify.com/v1/audio-analysis/0OSAJEA0ekX6pr2nuiPzX7,253587.0,4.0
Santana,Maria Maria (feat. The Product G&B),N,spotify:track:3XKIUb7HzIF1Vu9usunMzc,0.636,0.676,11.0,-6.511,1.0,0.0317,0.402,3.23e-05,0.261,0.834,123.571,audio_features,65QYY4R3Fa3tjjPDWTTnff,spotify:track:65QYY4R3Fa3tjjPDWTTnff,https://api.spotify.com/v1/tracks/65QYY4R3Fa3tjjPDWTTnff,https://api.spotify.com/v1/audio-analysis/65QYY4R3Fa3tjjPDWTTnff,205835.0,4.0
Kandi,Don't Think I'm Not,N,spotify:track:487Dyzs7Xbbk4hIWYyYT80,0.66,0.71,1.0,-4.541,1.0,0.0409,0.0106,7.01e-06,0.0736,0.233,97.988,audio_features,769geiA8btidGHda4BBDOJ,spotify:track:769geiA8btidGHda4BBDOJ,https://api.spotify.com/v1/tracks/769geiA8btidGHda4BBDOJ,https://api.spotify.com/v1/audio-analysis/769geiA8btidGHda4BBDOJ,264933.0,4.0
P!nk,There You Go,N,spotify:track:6dJ2mSRaKE9ctYw9qWNGWQ,0.273,0.00235,4.0,-39.264,0.0,0.0443,0.989,0.828,0.0482,0.0523,66.643,audio_features,30MQSL5JdjYhhWQKwudYt3,spotify:track:30MQSL5JdjYhhWQKwudYt3,https://api.spotify.com/v1/tracks/30MQSL5JdjYhhWQKwudYt3,https://api.spotify.com/v1/audio-analysis/30MQSL5JdjYhhWQKwudYt3,197058.0,5.0
Vengaboys,Shalala Lala,N,spotify:track:4pV49P2v3sxI0XYjUTmOl1,0.659,0.966,8.0,-2.783,0.0,0.0538,0.0279,8.25e-05,0.0489,0.687,93.008,audio_features,2TVSa07y6g3HRn4oLWv57M,spotify:track:2TVSa07y6g3HRn4oLWv57M,https://api.spotify.com/v1/tracks/2TVSa07y6g3HRn4oLWv57M,https://api.spotify.com/v1/audio-analysis/2TVSa07y6g3HRn4oLWv57M,193600.0,4.0
Ronan Keating,Life Is A Rollercoaster,N,spotify:track:1vlTMKVV0FxG6CxGTmSY3t,0.736,0.811,9.0,-4.17,0.0,0.081,0.00132,0.000142,0.107,0.609,103.502,audio_features,4BggEwLhGfrbrl7JBhC8EC,spotify:track:4BggEwLhGfrbrl7JBhC8EC,https://api.spotify.com/v1/tracks/4BggEwLhGfrbrl7JBhC8EC,https://api.spotify.com/v1/audio-analysis/4BggEwLhGfrbrl7JBhC8EC,216733.0,4.0
Madison Avenue,Don't Call Me Baby,N,spotify:track:5GguB1QMdud2FWbs5VHAzB,0.854,0.673,4.0,-3.132,0.0,0.185,0.038,0.000227,0.255,0.955,95.0,audio_features,1Lhwn4PqeGpM4LTVUowW76,spotify:track:1Lhwn4PqeGpM4LTVUowW76,https://api.spotify.com/v1/tracks/1Lhwn4PqeGpM4LTVUowW76,https://api.spotify.com/v1/audio-analysis/1Lhwn4PqeGpM4LTVUowW76,337733.0,4.0
Destiny's Child,"Jumpin', Jumpin'",N,spotify:track:4pmc2AxSEq6g7hPVlJCPyP,0.908,0.557,8.0,-4.243,0.0,0.107,0.242,0.0,0.0709,0.897,90.032,audio_features,3RmKpob8xzv1pzHEQrMJah,spotify:track:3RmKpob8xzv1pzHEQrMJah,https://api.spotify.com/v1/tracks/3RmKpob8xzv1pzHEQrMJah,https://api.spotify.com/v1/audio-analysis/3RmKpob8xzv1pzHEQrMJah,230133.0,4.0
Céline Dion,That's the Way It Is,N,spotify:track:5s4catxeZsaWFnOrvrXZHf,0.781,0.746,8.0,-2.686,1.0,0.17,0.364,0.0,0.098,0.786,89.43,audio_features,5ahFyKndeg1hqfmNumL3WF,spotify:track:5ahFyKndeg1hqfmNumL3WF,https://api.spotify.com/v1/tracks/5ahFyKndeg1hqfmNumL3WF,https://api.spotify.com/v1/audio-analysis/5ahFyKndeg1hqfmNumL3WF,229800.0,4.0
3 Doors Down,Kryptonite,N,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,0.718,0.751,6.0,-5.965,0.0,0.033,0.0167,1.78e-05,0.084,0.593,101.971,audio_features,4AYhsnQ43KBckV3RBagFPJ,spotify:track:4AYhsnQ43KBckV3RBagFPJ,https://api.spotify.com/v1/tracks/4AYhsnQ43KBckV3RBagFPJ,https://api.spotify.com/v1/audio-analysis/4AYhsnQ43KBckV3RBagFPJ,272147.0,4.0
Carl Thomas,I Wish,N,spotify:track:3lqT89gv8p3PYwXtr3ODjv,0.446,0.764,10.0,-5.042,1.0,0.033,0.00135,0.0,0.099,0.543,172.094,audio_features,0gmbgwZ8iqyMPmXefof8Yf,spotify:track:0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/tracks/0gmbgwZ8iqyMPmXefof8Yf,https://api.spotify.com/v1/audio-analysis/0gmbgwZ8iqyMPmXefof8Yf,223840.0,4.0
Mystikal,Shake Ya Ass,N,spotify:track:1jRzdY7oUBOhrylNtiMtBD,0.613,0.697,2.0,-8.618,1.0,0.133,0.0194,0.0,0.332,0.476,122.746,audio_features,0DiWol3AO6WpXZgp0goxAV,spotify:track:0DiWol3AO6WpXZgp0goxAV,https://api.spotify.com/v1/tracks/0DiWol3AO6WpXZgp0goxAV,https://api.spotify.com/v1/audio-analysis/0DiWol3AO6WpXZgp0goxAV,320357.0,4.0
Fuel,Hemorrhage (In My Hands),N,spotify:track:1sjrDQXqAa9V07FjKIlAQ4,0.843,0.806,4.0,-5.946,0.0,0.269,0.143,0.0,0.0771,0.613,94.948,audio_features,0I3q5fE6wg7LIfHGngUTnV,spotify:track:0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,https://api.spotify.com/v1/audio-analysis/0I3q5fE6wg7LIfHGngUTnV,270507.0,4.0
Donell Jones,Where I Wanna Be,N,spotify:track:2uZwyxrg6VPvlVsvclIfel,0.682,0.917,11.0,-5.459,0.0,0.0318,0.15,0.0676,0.34,0.79,137.029,audio_features,7MLPGQfmCkHpqfAib42qby,spotify:track:7MLPGQfmCkHpqfAib42qby,https://api.spotify.com/v1/tracks/7MLPGQfmCkHpqfAib42qby,https://api.spotify.com/v1/audio-analysis/7MLPGQfmCkHpqfAib42qby,213347.0,4.0
Savage Garden,Crash and Burn,N,spotify:track:5nC0kH81ErxHJuSavWUoK3,0.731,0.897,1.0,-2.845,1.0,0.113,0.195,0.0,0.391,0.832,103.001,audio_features,4igqjAFcH35y4XybHzJ3aD,spotify:track:4igqjAFcH35y4XybHzJ3aD,https://api.spotify.com/v1/tracks/4igqjAFcH35y4XybHzJ3aD,https://api.spotify.com/v1/audio-analysis/4igqjAFcH35y4XybHzJ3aD,270400.0,4.0
Westlife,My Love,N,spotify:track:5p0ietGkLNEqx1Z7ijkw5g,0.725,0.583,1.0,-9.942,0.0,0.0427,0.3,0.000238,0.0665,0.762,79.984,audio_features,3yUcJwYu7fXAfqMj9krY6l,spotify:track:3yUcJwYu7fXAfqMj9krY6l,https://api.spotify.com/v1/tracks/3yUcJwYu7fXAfqMj9krY6l,https://api.spotify.com/v1/audio-analysis/3yUcJwYu7fXAfqMj9krY6l,218360.0,4.0
All Saints,Pure Shores,N,spotify:track:2oncAh9o85pq1aswacLqAz,0.767,0.759,6.0,-6.516,1.0,0.117,0.0513,0.0,0.31,0.677,89.989,audio_features,7FWuzwapuKHTEyDJIcQOw3,spotify:track:7FWuzwapuKHTEyDJIcQOw3,https://api.spotify.com/v1/tracks/7FWuzwapuKHTEyDJIcQOw3,https://api.spotify.com/v1/audio-analysis/7FWuzwapuKHTEyDJIcQOw3,213027.0,4.0
Destiny's Child,"Independent Women, Pt. 1",N,spotify:track:69XUpOpjzDKcfdxqZebGiI,0.563,0.86,8.0,-7.533,1.0,0.0621,0.00834,0.0106,0.39,0.517,97.867,audio_features,0UrWr7Jnu1heq1o99ZwUd0,spotify:track:0UrWr7Jnu1heq1o99ZwUd0,https://api.spotify.com/v1/tracks/0UrWr7Jnu1heq1o99ZwUd0,https://api.spotify.com/v1/audio-analysis/0UrWr7Jnu1heq1o99ZwUd0,256240.0,4.0
*NSYNC,It's Gonna Be Me,N,spotify:track:2AW37v0bDyuOzGP3XnmFuA,0.708,0.587,11.0,-7.93,0.0,0.151,0.273,0.0,0.0718,0.554,83.46,audio_features,6MLsahMK3VvH9NUwXOktdS,spotify:track:6MLsahMK3VvH9NUwXOktdS,https://api.spotify.com/v1/tracks/6MLsahMK3VvH9NUwXOktdS,https://api.spotify.com/v1/audio-analysis/6MLsahMK3VvH9NUwXOktdS,262133.0,4.0
Erykah Badu,Bag Lady,N,spotify:track:7BgUcOjSOlKJXASLgJ6bx1,0.797,0.75,0.0,-9.369,1.0,0.247,0.533,0.108,0.095,0.74,177.87,audio_features,6zsk6uF3MxfIeHPlubKBvR,spotify:track:6zsk6uF3MxfIeHPlubKBvR,https://api.spotify.com/v1/tracks/6zsk6uF3MxfIeHPlubKBvR,https://api.spotify.com/v1/audio-analysis/6zsk6uF3MxfIeHPlubKBvR,211120.0,4.0
Marc Anthony,You Sang To Me,N,spotify:track:2dwhMQsFeHr2S787WxqAqW,0.636,0.865,10.0,-4.949,0.0,0.0814,0.0112,0.00245,0.0482,0.671,100.85,audio_features,1OmykUh7sjL6x7U0oFZPov,spotify:track:1OmykUh7sjL6x7U0oFZPov,https://api.spotify.com/v1/tracks/1OmykUh7sjL6x7U0oFZPov,https://api.spotify.com/v1/audio-analysis/1OmykUh7sjL6x7U0oFZPov,249880.0,4.0
Matchbox Twenty,Bent,N,spotify:track:6fA7akEuTUL3dW1V0GELaZ,0.863,0.863,10.0,-3.041,0.0,0.123,0.153,2.25e-05,0.802,0.849,104.963,audio_features,2cm4u6xt74MbYL6PcjXhPE,spotify:track:2cm4u6xt74MbYL6PcjXhPE,https://api.spotify.com/v1/tracks/2cm4u6xt74MbYL6PcjXhPE,https://api.spotify.com/v1/audio-analysis/2cm4u6xt74MbYL6PcjXhPE,231307.0,4.0
Gabrielle,Rise,N,spotify:track:63nkNgHkmfgjElTEnCzKYU,0.683,0.908,3.0,-10.973,1.0,0.0383,0.00493,0.0913,0.136,0.698,129.97,audio_features,1XO4hn8W81BPAo8oKqKE5b,spotify:track:1XO4hn8W81BPAo8oKqKE5b,https://api.spotify.com/v1/tracks/1XO4hn8W81BPAo8oKqKE5b,https://api.spotify.com/v1/audio-analysis/1XO4hn8W81BPAo8oKqKE5b,225462.0,4.0
Backstreet Boys,Shape of My Heart,N,spotify:track:5lDLaQqUajG39A7DFTg0SN,0.663,0.694,10.0,-8.627,0.0,0.171,0.0253,0.0,0.0698,0.525,167.953,audio_features,7yMiX7n9SBvadzox8T5jzT,spotify:track:7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/tracks/7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/audio-analysis/7yMiX7n9SBvadzox8T5jzT,340920.0,4.0
Creed,With Arms Wide Open,N,spotify:track:0eKyHwckh9vQb8ncZ2DXCs,0.757,0.706,8.0,-6.665,1.0,0.203,0.0267,0.0,0.197,0.375,96.976,audio_features,5avQSAKB1dOEeIQBqV4jgW,spotify:track:5avQSAKB1dOEeIQBqV4jgW,https://api.spotify.com/v1/tracks/5avQSAKB1dOEeIQBqV4jgW,https://api.spotify.com/v1/audio-analysis/5avQSAKB1dOEeIQBqV4jgW,266507.0,4.0
The Corrs,Breathless,N,spotify:track:5OQGeJ1ceykovrykZsGhqL,0.676,0.601,0.0,-4.905,1.0,0.0297,0.103,0.0,0.147,0.206,119.94,audio_features,08GOEVXupC6ECbulhPGQKm,spotify:track:08GOEVXupC6ECbulhPGQKm,https://api.spotify.com/v1/tracks/08GOEVXupC6ECbulhPGQKm,https://api.spotify.com/v1/audio-analysis/08GOEVXupC6ECbulhPGQKm,285387.0,4.0
Joe,I Wanna Know,N,spotify:track:1m2xMsxbtxv21Brome189p,0.653,0.837,6.0,-6.818,0.0,0.124,0.534,7.12e-05,0.0784,0.64,97.914,audio_features,7nWsh14AHpnTzq1Xejz90U,spotify:track:7nWsh14AHpnTzq1Xejz90U,https://api.spotify.com/v1/tracks/7nWsh14AHpnTzq1Xejz90U,https://api.spotify.com/v1/audio-analysis/7nWsh14AHpnTzq1Xejz90U,326240.0,4.0
Wheatus,Teenage Dirtbag,N,spotify:track:0ly13OeIgIHqLRS2RiX16N,0.539,0.424,11.0,-9.361,1.0,0.0406,0.317,0.0,0.108,0.17,118.071,audio_features,6PmjWl0phNxc0R5OwkDdiZ,spotify:track:6PmjWl0phNxc0R5OwkDdiZ,https://api.spotify.com/v1/tracks/6PmjWl0phNxc0R5OwkDdiZ,https://api.spotify.com/v1/audio-analysis/6PmjWl0phNxc0R5OwkDdiZ,256867.0,4.0
Christina Aguilera,Come on over Baby (All I Want Is You) - Radio Version,N,spotify:track:7A0apkTSTvMbSI7yplcmlh,0.878,0.724,10.0,-5.373,0.0,0.129,0.168,0.0116,0.133,0.904,121.906,audio_features,7hhclvecTpNxNNRCk7NUoc,spotify:track:7hhclvecTpNxNNRCk7NUoc,https://api.spotify.com/v1/tracks/7hhclvecTpNxNNRCk7NUoc,https://api.spotify.com/v1/audio-analysis/7hhclvecTpNxNNRCk7NUoc,295400.0,4.0
Creed,Higher,N,spotify:track:3x7A8fnIV5xq4DHPjqfkPb,0.612,0.579,1.0,-6.417,0.0,0.0553,0.285,0.0,0.0556,0.716,86.31,audio_features,0CmXXEwul09Kf8X68lPA5l,spotify:track:0CmXXEwul09Kf8X68lPA5l,https://api.spotify.com/v1/tracks/0CmXXEwul09Kf8X68lPA5l,https://api.spotify.com/v1/audio-analysis/0CmXXEwul09Kf8X68lPA5l,284667.0,4.0
Britney Spears,Lucky,N,spotify:track:4cHUfCT3yetKajxWKLhDlT,0.911,0.536,4.0,-7.884,0.0,0.282,0.00897,3.73e-06,0.111,0.584,146.014,audio_features,1KUZ33cOqk3X4Ezk0aZnVp,spotify:track:1KUZ33cOqk3X4Ezk0aZnVp,https://api.spotify.com/v1/tracks/1KUZ33cOqk3X4Ezk0aZnVp,https://api.spotify.com/v1/audio-analysis/1KUZ33cOqk3X4Ezk0aZnVp,203813.0,4.0
Nelly,Country Grammar (Hot Shit),N,spotify:track:3wMUvT6eIw2L5cZFG1yH9j,0.654,0.641,8.0,-9.771,1.0,0.0482,0.00535,0.00321,0.209,0.794,114.696,audio_features,4cVHMHgmWgudD399ZdhQ3L,spotify:track:4cVHMHgmWgudD399ZdhQ3L,https://api.spotify.com/v1/tracks/4cVHMHgmWgudD399ZdhQ3L,https://api.spotify.com/v1/audio-analysis/4cVHMHgmWgudD399ZdhQ3L,247600.0,4.0
Shaggy,It Wasn't Me,N,spotify:track:3WkibOpDF7cQ5xntM1epyf,0.464,0.922,0.0,-8.399,1.0,0.0638,0.124,0.227,0.0546,0.695,129.078,audio_features,6j8nh1kHwezw8pkC2eU87F,spotify:track:6j8nh1kHwezw8pkC2eU87F,https://api.spotify.com/v1/tracks/6j8nh1kHwezw8pkC2eU87F,https://api.spotify.com/v1/audio-analysis/6j8nh1kHwezw8pkC2eU87F,213133.0,4.0
Destiny's Child,Survivor,N,spotify:track:2Mpj1Ul5OFPyyP4wB62Rvi,0.653,0.964,9.0,-4.261,0.0,0.0582,0.00316,0.00512,0.144,0.87,126.928,audio_features,5z6xHjCZr7a7AIcy8sPBKy,spotify:track:5z6xHjCZr7a7AIcy8sPBKy,https://api.spotify.com/v1/tracks/5z6xHjCZr7a7AIcy8sPBKy,https://api.spotify.com/v1/audio-analysis/5z6xHjCZr7a7AIcy8sPBKy,209267.0,4.0
Eminem,Stan,N,spotify:track:3UmaczJpikHgJFyBTAJVoz,0.897,0.466,10.0,-9.053,0.0,0.203,0.187,1.35e-06,0.0757,0.884,100.01,audio_features,6IFOw9Ck9mWHRQgw6QrPYx,spotify:track:6IFOw9Ck9mWHRQgw6QrPYx,https://api.spotify.com/v1/tracks/6IFOw9Ck9mWHRQgw6QrPYx,https://api.spotify.com/v1/audio-analysis/6IFOw9Ck9mWHRQgw6QrPYx,223133.0,4.0
Kylie Minogue,Can't Get You out of My Head,N,spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,0.78,0.634,1.0,-5.941,1.0,0.16,0.0199,2.98e-05,0.29,0.754,125.25,audio_features,5IweeQZdY5XEzStLzUJG5t,spotify:track:5IweeQZdY5XEzStLzUJG5t,https://api.spotify.com/v1/tracks/5IweeQZdY5XEzStLzUJG5t,https://api.spotify.com/v1/audio-analysis/5IweeQZdY5XEzStLzUJG5t,304507.0,4.0
Christina Aguilera,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack",N,spotify:track:7GQqj9jRtDkMp8zByehXQI,0.551,0.893,7.0,-2.628,1.0,0.0543,0.00166,0.0,0.348,0.794,125.083,audio_features,0aBKFfdyOD1Ttvgv0cfjjJ,spotify:track:0aBKFfdyOD1Ttvgv0cfjjJ,https://api.spotify.com/v1/tracks/0aBKFfdyOD1Ttvgv0cfjjJ,https://api.spotify.com/v1/audio-analysis/0aBKFfdyOD1Ttvgv0cfjjJ,219987.0,4.0
Nelly Furtado,I'm Like A Bird,N,spotify:track:2aGw77pZqli064JiPuXYRi,0.699,0.618,7.0,-7.338,1.0,0.0594,0.0502,0.000925,0.0914,0.679,99.965,audio_features,7DOtIhTTpPZyjvbO509hSC,spotify:track:7DOtIhTTpPZyjvbO509hSC,https://api.spotify.com/v1/tracks/7DOtIhTTpPZyjvbO509hSC,https://api.spotify.com/v1/audio-analysis/7DOtIhTTpPZyjvbO509hSC,280973.0,4.0
Shakira,"Whenever, Wherever",N,spotify:track:2lnzGkdtDj5mtlcOW2yRtG,0.582,0.707,10.0,-4.487,1.0,0.0319,0.0822,0.0,0.0467,0.701,78.375,audio_features,6nV2SYnWxCg0Cnmz1GSh2H,spotify:track:6nV2SYnWxCg0Cnmz1GSh2H,https://api.spotify.com/v1/tracks/6nV2SYnWxCg0Cnmz1GSh2H,https://api.spotify.com/v1/audio-analysis/6nV2SYnWxCg0Cnmz1GSh2H,207560.0,4.0
Jimmy Eat World,The Middle,N,spotify:track:6GG73Jik4jUlQCkKg9JuGO,0.521,0.233,7.0,-13.683,1.0,0.0254,0.635,0.0,0.245,0.4,78.93,audio_features,4xiaE15ARCs5CVPA6J8gmC,spotify:track:4xiaE15ARCs5CVPA6J8gmC,https://api.spotify.com/v1/tracks/4xiaE15ARCs5CVPA6J8gmC,https://api.spotify.com/v1/audio-analysis/4xiaE15ARCs5CVPA6J8gmC,235667.0,3.0
Train,Drops of Jupiter (Tell Me),N,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,0.596,0.661,5.0,-6.239,0.0,0.226,0.31,0.0,0.0847,0.86,129.491,audio_features,5mNV8Mz59bzyuQ53gTw0c0,spotify:track:5mNV8Mz59bzyuQ53gTw0c0,https://api.spotify.com/v1/tracks/5mNV8Mz59bzyuQ53gTw0c0,https://api.spotify.com/v1/audio-analysis/5mNV8Mz59bzyuQ53gTw0c0,232573.0,5.0
Geri Halliwell,It's Raining Men,N,spotify:track:7q3qX7Ees3FZtRFJXWgPZs,0.802,0.341,7.0,-8.56,1.0,0.488,0.169,0.0,0.0783,0.849,166.01,audio_features,0rRboI6IRuGx56Dq3UdYY4,spotify:track:0rRboI6IRuGx56Dq3UdYY4,https://api.spotify.com/v1/tracks/0rRboI6IRuGx56Dq3UdYY4,https://api.spotify.com/v1/audio-analysis/0rRboI6IRuGx56Dq3UdYY4,197760.0,4.0
Blu Cantrell,Hit 'Em Up Style (Oops!),N,spotify:track:4zYTZvtcww7OWKie7fxA9E,0.822,0.672,7.0,-6.133,1.0,0.0329,0.0285,0.0,0.213,0.91,117.033,audio_features,4dzreTCcGVgeF1vCcd22AC,spotify:track:4dzreTCcGVgeF1vCcd22AC,https://api.spotify.com/v1/tracks/4dzreTCcGVgeF1vCcd22AC,https://api.spotify.com/v1/audio-analysis/4dzreTCcGVgeF1vCcd22AC,233627.0,4.0
Britney Spears,I'm a Slave 4 U,N,spotify:track:6ldwfK0yWgTAlmIfuQkTYN,0.682,0.714,8.0,-8.167,1.0,0.0378,0.375,0.00692,0.0605,0.823,132.501,audio_features,5VcBWDAJmddAY5N8jLfNB2,spotify:track:5VcBWDAJmddAY5N8jLfNB2,https://api.spotify.com/v1/tracks/5VcBWDAJmddAY5N8jLfNB2,https://api.spotify.com/v1/audio-analysis/5VcBWDAJmddAY5N8jLfNB2,256499.0,4.0
Kylie Minogue,In Your Eyes,N,spotify:track:1t5nwfsb90IliczIhOMnpJ,0.589,0.687,2.0,-6.222,1.0,0.097,0.0778,0.000289,0.419,0.649,180.215,audio_features,4gM2BugovNf4bvXdjZODzG,spotify:track:4gM2BugovNf4bvXdjZODzG,https://api.spotify.com/v1/tracks/4gM2BugovNf4bvXdjZODzG,https://api.spotify.com/v1/audio-analysis/4gM2BugovNf4bvXdjZODzG,276067.0,4.0
Missy Elliott,One Minute Man (feat. Ludacris),N,spotify:track:0jG92AlXau21qgCQRxGLic,0.739,0.679,0.0,-5.079,1.0,0.0373,0.000424,0.0187,0.389,0.786,127.487,audio_features,4UfupbARPxljVkBmuZlJnY,spotify:track:4UfupbARPxljVkBmuZlJnY,https://api.spotify.com/v1/tracks/4UfupbARPxljVkBmuZlJnY,https://api.spotify.com/v1/audio-analysis/4UfupbARPxljVkBmuZlJnY,234400.0,4.0
Mary J. Blige,Family Affair,N,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu,0.376,0.43,0.0,-6.585,0.0,0.0328,0.0902,0.0,0.0912,0.129,77.599,audio_features,1v6svH1Fyx9C1nIt1mA2DT,spotify:track:1v6svH1Fyx9C1nIt1mA2DT,https://api.spotify.com/v1/tracks/1v6svH1Fyx9C1nIt1mA2DT,https://api.spotify.com/v1/audio-analysis/1v6svH1Fyx9C1nIt1mA2DT,177323.0,3.0
Faithless,We Come 1 - Radio Edit,N,spotify:track:7reoZz80hQYuWtEn0Lsd0p,0.751,0.568,5.0,-5.431,0.0,0.0872,0.136,0.0,0.0288,0.646,128.002,audio_features,1X1KDnhTnb28tpJlgOV3lD,spotify:track:1X1KDnhTnb28tpJlgOV3lD,https://api.spotify.com/v1/tracks/1X1KDnhTnb28tpJlgOV3lD,https://api.spotify.com/v1/audio-analysis/1X1KDnhTnb28tpJlgOV3lD,246720.0,4.0
